trading_date,signal_date,sector,sentiment,covered_tickers,sector_tickers,coverage_rate,headline_count,headline_hhi,normalised_concentration,reliability,neutral_tickers,neutral_share_covered,missing_ticker_treatment
2020-09-14,2020-09-15,Consumer,0.06580914285714287,5,5,1.0,33,0.3370064279155188,0.1712580348943985,0.8287419651056015,2,0.4,drop_from_daily_mean_and_report_coverage
2020-09-14,2020-09-15,Energy,-0.06573392857142857,2,5,0.4,11,0.5371900826446281,0.07438016528925617,0.37024793388429755,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-14,2020-09-15,Financials,-0.0279625,4,5,0.8,10,0.26,0.013333333333333345,0.7893333333333334,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-14,2020-09-15,Healthcare,0.12028834782608695,5,5,1.0,39,0.42274819197896124,0.2784352399737015,0.7215647600262984,2,0.4,drop_from_daily_mean_and_report_coverage
2020-09-14,2020-09-15,Industrials,0.06623333333333332,3,5,0.6,10,0.42000000000000004,0.13000000000000006,0.5219999999999999,1,0.3333333333333333,drop_from_daily_mean_and_report_coverage
2020-09-14,2020-09-15,Materials,0.0526875,2,5,0.4,6,0.5555555555555556,0.11111111111111116,0.35555555555555557,1,0.5,drop_from_daily_mean_and_report_coverage
2020-09-14,2020-09-15,RealEstate,0.31845,1,5,0.2,2,1.0,1.0,0.0,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-14,2020-09-15,Tech,0.07650625,4,5,0.8,21,0.27437641723356004,0.03250188964474673,0.7739984882842026,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-14,2020-09-15,Utilities,0.11473749999999999,2,5,0.4,5,0.6800000000000002,0.3600000000000003,0.2559999999999999,1,0.5,drop_from_daily_mean_and_report_coverage
2020-09-15,2020-09-16,Comm,0.047488888888888886,3,5,0.6,11,0.40495867768595034,0.10743801652892553,0.5355371900826447,1,0.3333333333333333,drop_from_daily_mean_and_report_coverage
2020-09-15,2020-09-16,Consumer,0.1706672619047619,4,5,0.8,18,0.30246913580246915,0.06995884773662553,0.7440329218106996,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-15,2020-09-16,Energy,-0.2610166666666667,2,5,0.4,4,0.625,0.25,0.30000000000000004,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-15,2020-09-16,Financials,0.31862500000000005,2,5,0.4,5,0.6800000000000002,0.3600000000000003,0.2559999999999999,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-15,2020-09-16,Healthcare,0.16348666666666667,5,5,1.0,14,0.29591836734693877,0.11989795918367345,0.8801020408163266,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-15,2020-09-16,Industrials,0.12875333333333333,5,5,1.0,12,0.3194444444444444,0.1493055555555555,0.8506944444444445,1,0.2,drop_from_daily_mean_and_report_coverage
2020-09-15,2020-09-16,RealEstate,0.08231666666666666,2,5,0.4,4,0.625,0.25,0.30000000000000004,1,0.5,drop_from_daily_mean_and_report_coverage
2020-09-15,2020-09-16,Tech,-0.13607833333333333,4,5,0.8,16,0.265625,0.020833333333333332,0.7833333333333333,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-15,2020-09-16,Utilities,0.03600833333333333,2,5,0.4,7,0.7551020408163265,0.510204081632653,0.19591836734693882,1,0.5,drop_from_daily_mean_and_report_coverage
2020-09-16,2020-09-17,Comm,0.08045000000000001,3,5,0.6,8,0.59375,0.390625,0.365625,2,0.6666666666666666,drop_from_daily_mean_and_report_coverage
2020-09-16,2020-09-17,Consumer,0.14793611111111113,3,5,0.6,11,0.4380165289256198,0.15702479338842973,0.5057851239669422,1,0.3333333333333333,drop_from_daily_mean_and_report_coverage
2020-09-16,2020-09-17,Energy,0.18400416666666666,2,5,0.4,7,0.510204081632653,0.020408163265305923,0.39183673469387764,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-16,2020-09-17,Financials,-0.019540000000000002,5,5,1.0,10,0.24000000000000002,0.05000000000000001,0.95,1,0.2,drop_from_daily_mean_and_report_coverage
2020-09-16,2020-09-17,Healthcare,0.0,3,5,0.6,3,0.3333333333333333,0.0,0.6,3,1.0,drop_from_daily_mean_and_report_coverage
2020-09-16,2020-09-17,Industrials,0.2909151515151515,4,5,0.8,24,0.3368055555555555,0.1157407407407407,0.7074074074074075,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-16,2020-09-17,Materials,0.0,2,5,0.4,2,0.5,0.0,0.4,2,1.0,drop_from_daily_mean_and_report_coverage
2020-09-16,2020-09-17,RealEstate,0.0,1,5,0.2,1,1.0,1.0,0.0,1,1.0,drop_from_daily_mean_and_report_coverage
2020-09-16,2020-09-17,Tech,0.4053999999999999,3,5,0.6,7,0.42857142857142855,0.14285714285714282,0.5142857142857143,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-16,2020-09-17,Utilities,0.1192125,2,5,0.4,5,0.6800000000000002,0.3600000000000003,0.2559999999999999,1,0.5,drop_from_daily_mean_and_report_coverage
2020-09-17,2020-09-18,Comm,0.2514111111111111,3,5,0.6,5,0.44000000000000006,0.1600000000000001,0.5039999999999999,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-17,2020-09-18,Consumer,0.27589541666666667,4,5,0.8,24,0.34375,0.125,0.7000000000000001,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-17,2020-09-18,Energy,0.23710833333333334,2,5,0.4,7,0.7551020408163265,0.510204081632653,0.19591836734693882,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-17,2020-09-18,Financials,0.07329,5,5,1.0,10,0.26000000000000006,0.07500000000000007,0.9249999999999999,2,0.4,drop_from_daily_mean_and_report_coverage
2020-09-17,2020-09-18,Healthcare,0.081785,5,5,1.0,13,0.23076923076923078,0.038461538461538464,0.9615384615384616,1,0.2,drop_from_daily_mean_and_report_coverage
2020-09-17,2020-09-18,Industrials,0.15977113636363635,5,5,1.0,27,0.2866941015089163,0.10836762688614533,0.8916323731138547,1,0.2,drop_from_daily_mean_and_report_coverage
2020-09-17,2020-09-18,Materials,0.16239166666666666,3,5,0.6,7,0.42857142857142855,0.14285714285714282,0.5142857142857143,1,0.3333333333333333,drop_from_daily_mean_and_report_coverage
2020-09-17,2020-09-18,RealEstate,-0.3062,2,5,0.4,2,0.5,0.0,0.4,1,0.5,drop_from_daily_mean_and_report_coverage
2020-09-17,2020-09-18,Tech,0.1552825396825397,3,5,0.6,11,0.4876033057851239,0.23140495867768585,0.4611570247933885,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-18,2020-09-21,Comm,0.03440625,4,5,0.8,7,0.38775510204081637,0.18367346938775517,0.6530612244897959,1,0.25,drop_from_daily_mean_and_report_coverage
2020-09-18,2020-09-21,Consumer,0.002136298701298711,5,5,1.0,26,0.2869822485207101,0.10872781065088759,0.8912721893491125,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-18,2020-09-21,Energy,0.12377500000000001,2,5,0.4,8,0.5,0.0,0.4,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-18,2020-09-21,Financials,0.10297500000000001,4,5,0.8,8,0.34375,0.125,0.7000000000000001,2,0.5,drop_from_daily_mean_and_report_coverage
2020-09-18,2020-09-21,Healthcare,-0.048317499999999985,4,5,0.8,13,0.2899408284023669,0.053254437869822535,0.757396449704142,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-18,2020-09-21,Industrials,0.25960833333333333,4,5,0.8,6,0.33333333333333337,0.11111111111111116,0.7111111111111111,2,0.5,drop_from_daily_mean_and_report_coverage
2020-09-18,2020-09-21,RealEstate,0.2202,2,5,0.4,2,0.5,0.0,0.4,1,0.5,drop_from_daily_mean_and_report_coverage
2020-09-18,2020-09-21,Tech,0.0,2,5,0.4,5,0.52,0.040000000000000036,0.384,2,1.0,drop_from_daily_mean_and_report_coverage
2020-09-18,2020-09-21,Utilities,0.0,1,5,0.2,1,1.0,1.0,0.0,1,1.0,drop_from_daily_mean_and_report_coverage
2020-09-21,2020-09-22,Comm,0.098096875,4,5,0.8,17,0.342560553633218,0.12341407151095736,0.7012687427912341,2,0.5,drop_from_daily_mean_and_report_coverage
2020-09-21,2020-09-22,Consumer,0.11099733333333334,4,5,0.8,35,0.5412244897959184,0.3882993197278912,0.48936054421768704,1,0.25,drop_from_daily_mean_and_report_coverage
2020-09-21,2020-09-22,Energy,-0.08015555555555558,3,5,0.6,10,0.45999999999999996,0.18999999999999995,0.486,1,0.3333333333333333,drop_from_daily_mean_and_report_coverage
2020-09-21,2020-09-22,Financials,-0.0514775,4,5,0.8,15,0.3155555555555556,0.08740740740740745,0.7300740740740741,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-21,2020-09-22,Healthcare,-0.29955750000000003,4,5,0.8,9,0.3827160493827161,0.17695473251028812,0.6584362139917695,1,0.25,drop_from_daily_mean_and_report_coverage
2020-09-21,2020-09-22,Industrials,0.02266416666666668,4,5,0.8,16,0.4453125,0.2604166666666667,0.5916666666666667,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-21,2020-09-22,Materials,0.21901666666666667,3,5,0.6,5,0.3600000000000001,0.04000000000000017,0.5759999999999998,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-21,2020-09-22,RealEstate,0.0,1,5,0.2,1,1.0,1.0,0.0,1,1.0,drop_from_daily_mean_and_report_coverage
2020-09-21,2020-09-22,Tech,0.10605555555555556,3,5,0.6,6,0.3888888888888889,0.08333333333333336,0.5499999999999999,1,0.3333333333333333,drop_from_daily_mean_and_report_coverage
2020-09-21,2020-09-22,Utilities,0.5574,1,5,0.2,1,1.0,1.0,0.0,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-22,2020-09-23,Comm,0.30411666666666665,3,5,0.6,5,0.3600000000000001,0.04000000000000017,0.5759999999999998,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-22,2020-09-23,Consumer,0.18445739316239318,5,5,1.0,30,0.30666666666666664,0.13333333333333328,0.8666666666666667,1,0.2,drop_from_daily_mean_and_report_coverage
2020-09-22,2020-09-23,Energy,0.4325666666666666,3,5,0.6,4,0.375,0.06250000000000001,0.5625,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-22,2020-09-23,Financials,0.17146250000000002,4,5,0.8,6,0.2777777777777778,0.037037037037037056,0.7703703703703704,1,0.25,drop_from_daily_mean_and_report_coverage
2020-09-22,2020-09-23,Healthcare,0.5032375,4,5,0.8,5,0.28,0.040000000000000036,0.768,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-22,2020-09-23,Industrials,0.13790333333333332,5,5,1.0,12,0.25,0.062499999999999986,0.9375,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-22,2020-09-23,RealEstate,0.0,1,5,0.2,1,1.0,1.0,0.0,1,1.0,drop_from_daily_mean_and_report_coverage
2020-09-22,2020-09-23,Tech,0.10902222222222223,3,5,0.6,6,0.3888888888888889,0.08333333333333336,0.5499999999999999,1,0.3333333333333333,drop_from_daily_mean_and_report_coverage
2020-09-22,2020-09-23,Utilities,0.4404,1,5,0.2,1,1.0,1.0,0.0,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-23,2020-09-24,Comm,0.187175,2,5,0.4,3,0.5555555555555556,0.11111111111111116,0.35555555555555557,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-23,2020-09-24,Consumer,0.11866083333333334,4,5,0.8,32,0.345703125,0.12760416666666666,0.6979166666666667,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-23,2020-09-24,Energy,0.09602500000000003,3,5,0.6,9,0.35802469135802467,0.03703703703703703,0.5777777777777778,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-23,2020-09-24,Financials,0.168595,4,5,0.8,9,0.3827160493827161,0.17695473251028812,0.6584362139917695,1,0.25,drop_from_daily_mean_and_report_coverage
2020-09-23,2020-09-24,Healthcare,0.1714833333333333,2,5,0.4,5,0.52,0.040000000000000036,0.384,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-23,2020-09-24,Industrials,0.2731,3,5,0.6,8,0.40625,0.10937500000000001,0.5343749999999999,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-23,2020-09-24,Materials,0.0,1,5,0.2,1,1.0,1.0,0.0,1,1.0,drop_from_daily_mean_and_report_coverage
2020-09-23,2020-09-24,Tech,-0.05135,2,5,0.4,2,0.5,0.0,0.4,1,0.5,drop_from_daily_mean_and_report_coverage
2020-09-23,2020-09-24,Utilities,0.0,3,5,0.6,3,0.3333333333333333,0.0,0.6,3,1.0,drop_from_daily_mean_and_report_coverage
2020-09-24,2020-09-25,Comm,0.19109500000000001,2,5,0.4,7,0.5918367346938775,0.18367346938775508,0.326530612244898,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-24,2020-09-25,Consumer,0.08161488095238095,4,5,0.8,19,0.30747922437673125,0.07663896583564167,0.7386888273314867,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-24,2020-09-25,Energy,0.19579583333333334,4,5,0.8,7,0.3061224489795918,0.07482993197278905,0.7401360544217688,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-24,2020-09-25,Financials,0.178278125,4,5,0.8,14,0.4183673469387755,0.2244897959183673,0.6204081632653062,1,0.25,drop_from_daily_mean_and_report_coverage
2020-09-24,2020-09-25,Healthcare,-0.17168333333333333,3,5,0.6,4,0.375,0.06250000000000001,0.5625,1,0.3333333333333333,drop_from_daily_mean_and_report_coverage
2020-09-24,2020-09-25,Industrials,0.07370555555555554,3,5,0.6,11,0.40495867768595034,0.10743801652892553,0.5355371900826447,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-24,2020-09-25,Materials,0.6369,1,5,0.2,1,1.0,1.0,0.0,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-24,2020-09-25,RealEstate,0.0,1,5,0.2,1,1.0,1.0,0.0,1,1.0,drop_from_daily_mean_and_report_coverage
2020-09-24,2020-09-25,Tech,0.15489375,4,5,0.8,10,0.28,0.040000000000000036,0.768,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-24,2020-09-25,Utilities,0.0,1,5,0.2,1,1.0,1.0,0.0,1,1.0,drop_from_daily_mean_and_report_coverage
2020-09-25,2020-09-28,Comm,-0.145725,2,5,0.4,3,0.5555555555555556,0.11111111111111116,0.35555555555555557,1,0.5,drop_from_daily_mean_and_report_coverage
2020-09-25,2020-09-28,Consumer,0.02822916666666666,4,5,0.8,14,0.29591836734693877,0.06122448979591836,0.7510204081632654,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-25,2020-09-28,Energy,0.0411875,4,5,0.8,7,0.30612244897959184,0.07482993197278913,0.7401360544217688,1,0.25,drop_from_daily_mean_and_report_coverage
2020-09-25,2020-09-28,Financials,0.13396666666666665,3,5,0.6,5,0.44000000000000006,0.1600000000000001,0.5039999999999999,2,0.6666666666666666,drop_from_daily_mean_and_report_coverage
2020-09-25,2020-09-28,Healthcare,0.27418333333333333,2,5,0.4,5,0.52,0.040000000000000036,0.384,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-25,2020-09-28,Industrials,0.1986263888888889,4,5,0.8,22,0.681818181818182,0.575757575757576,0.3393939393939392,1,0.25,drop_from_daily_mean_and_report_coverage
2020-09-25,2020-09-28,Materials,0.0,1,5,0.2,1,1.0,1.0,0.0,1,1.0,drop_from_daily_mean_and_report_coverage
2020-09-25,2020-09-28,Tech,-0.038233333333333334,4,5,0.8,7,0.30612244897959184,0.07482993197278913,0.7401360544217688,3,0.75,drop_from_daily_mean_and_report_coverage
2020-09-28,2020-09-29,Comm,0.192781875,4,5,0.8,16,0.3671875,0.15625,0.675,1,0.25,drop_from_daily_mean_and_report_coverage
2020-09-28,2020-09-29,Consumer,0.06900727272727274,5,5,1.0,34,0.24048442906574397,0.05060553633217994,0.9493944636678201,1,0.2,drop_from_daily_mean_and_report_coverage
2020-09-28,2020-09-29,Energy,0.16526666666666667,3,5,0.6,13,0.40828402366863903,0.11242603550295856,0.5325443786982248,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-28,2020-09-29,Financials,0.22749333333333333,5,5,1.0,17,0.23875432525951562,0.04844290657439451,0.9515570934256055,1,0.2,drop_from_daily_mean_and_report_coverage
2020-09-28,2020-09-29,Healthcare,0.025585833333333335,4,5,0.8,14,0.2755102040816327,0.03401360544217691,0.7727891156462585,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-28,2020-09-29,Industrials,0.12848799019607843,4,5,0.8,28,0.4311224489795918,0.24149659863945572,0.6068027210884355,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-28,2020-09-29,Materials,-0.024949999999999996,4,5,0.8,6,0.2777777777777778,0.037037037037037056,0.7703703703703704,2,0.5,drop_from_daily_mean_and_report_coverage
2020-09-28,2020-09-29,RealEstate,0.10115,2,5,0.4,2,0.5,0.0,0.4,1,0.5,drop_from_daily_mean_and_report_coverage
2020-09-28,2020-09-29,Tech,0.24196041666666665,4,5,0.8,17,0.2664359861591696,0.021914648212226107,0.7824682814302192,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-28,2020-09-29,Utilities,0.10927333333333333,3,5,0.6,7,0.5510204081632654,0.32653061224489804,0.40408163265306113,1,0.3333333333333333,drop_from_daily_mean_and_report_coverage
2020-09-29,2020-09-30,Comm,0.0593,1,5,0.2,3,1.0,1.0,0.0,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-29,2020-09-30,Consumer,0.21098349206349204,5,5,1.0,30,0.3288888888888889,0.1611111111111111,0.8388888888888889,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-29,2020-09-30,Energy,0.25221,5,5,1.0,8,0.25,0.062499999999999986,0.9375,1,0.2,drop_from_daily_mean_and_report_coverage
2020-09-29,2020-09-30,Financials,-0.0678,4,5,0.8,12,0.33333333333333337,0.11111111111111116,0.7111111111111111,2,0.5,drop_from_daily_mean_and_report_coverage
2020-09-29,2020-09-30,Healthcare,0.264775,4,5,0.8,11,0.4545454545454545,0.27272727272727265,0.5818181818181819,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-29,2020-09-30,Industrials,0.11299999999999999,5,5,1.0,8,0.21875,0.023437499999999986,0.9765625,1,0.2,drop_from_daily_mean_and_report_coverage
2020-09-29,2020-09-30,RealEstate,0.0,1,5,0.2,1,1.0,1.0,0.0,1,1.0,drop_from_daily_mean_and_report_coverage
2020-09-29,2020-09-30,Tech,0.24405,3,5,0.6,6,0.3888888888888889,0.08333333333333336,0.5499999999999999,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-29,2020-09-30,Utilities,0.1366,2,5,0.4,2,0.5,0.0,0.4,1,0.5,drop_from_daily_mean_and_report_coverage
2020-09-30,2020-10-01,Comm,0.22197499999999998,4,5,0.8,5,0.28,0.040000000000000036,0.768,2,0.5,drop_from_daily_mean_and_report_coverage
2020-09-30,2020-10-01,Consumer,0.22516666666666668,5,5,1.0,27,0.289437585733882,0.1117969821673525,0.8882030178326475,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-30,2020-10-01,Energy,0.013961111111111113,3,5,0.6,12,0.375,0.06250000000000001,0.5625,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-30,2020-10-01,Financials,-0.006782380952380952,3,5,0.6,21,0.37414965986394555,0.061224489795918345,0.563265306122449,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-30,2020-10-01,Healthcare,0.18468125,4,5,0.8,8,0.34375,0.125,0.7000000000000001,1,0.25,drop_from_daily_mean_and_report_coverage
2020-09-30,2020-10-01,Industrials,0.20257966666666666,5,5,1.0,19,0.35180055401662036,0.18975069252077542,0.8102493074792245,1,0.2,drop_from_daily_mean_and_report_coverage
2020-09-30,2020-10-01,Materials,0.0,2,5,0.4,2,0.5,0.0,0.4,2,1.0,drop_from_daily_mean_and_report_coverage
2020-09-30,2020-10-01,RealEstate,0.3818,1,5,0.2,1,1.0,1.0,0.0,0,0.0,drop_from_daily_mean_and_report_coverage
2020-09-30,2020-10-01,Tech,0.10020000000000001,4,5,0.8,12,0.3472222222222222,0.12962962962962962,0.6962962962962963,1,0.25,drop_from_daily_mean_and_report_coverage
2020-09-30,2020-10-01,Utilities,0.35623999999999995,3,5,0.6,21,0.45578231292517,0.18367346938775503,0.4897959183673469,0,0.0,drop_from_daily_mean_and_report_coverage
2020-10-01,2020-10-02,Comm,-0.01597222222222222,3,5,0.6,12,0.3888888888888889,0.08333333333333336,0.5499999999999999,1,0.3333333333333333,drop_from_daily_mean_and_report_coverage
2020-10-01,2020-10-02,Consumer,0.09567333333333333,3,5,0.6,16,0.4921875,0.23828125,0.45703125,0,0.0,drop_from_daily_mean_and_report_coverage
2020-10-01,2020-10-02,Energy,0.06487111111111112,5,5,1.0,21,0.2789115646258503,0.09863945578231288,0.9013605442176871,1,0.2,drop_from_daily_mean_and_report_coverage
2020-10-01,2020-10-02,Financials,0.222435,4,5,0.8,17,0.4117647058823529,0.2156862745098039,0.6274509803921569,0,0.0,drop_from_daily_mean_and_report_coverage
2020-10-01,2020-10-02,Healthcare,0.12868958333333333,4,5,0.8,13,0.30177514792899407,0.06903353057199209,0.7447731755424063,0,0.0,drop_from_daily_mean_and_report_coverage
2020-10-01,2020-10-02,Industrials,0.3683609375,4,5,0.8,21,0.6009070294784581,0.4678760393046108,0.42569916855631135,0,0.0,drop_from_daily_mean_and_report_coverage
2020-10-01,2020-10-02,Tech,0.0,1,5,0.2,1,1.0,1.0,0.0,1,1.0,drop_from_daily_mean_and_report_coverage
2020-10-01,2020-10-02,Utilities,0.4404,2,5,0.4,2,0.5,0.0,0.4,0,0.0,drop_from_daily_mean_and_report_coverage
2020-10-02,2020-10-05,Comm,-0.16215,4,5,0.8,4,0.25,0.0,0.8,3,0.75,drop_from_daily_mean_and_report_coverage
2020-10-02,2020-10-05,Consumer,0.08105238095238096,4,5,0.8,18,0.3148148148148148,0.08641975308641976,0.7308641975308642,1,0.25,drop_from_daily_mean_and_report_coverage
2020-10-02,2020-10-05,Energy,0.27778184523809524,4,5,0.8,16,0.3046875,0.07291666666666667,0.7416666666666667,0,0.0,drop_from_daily_mean_and_report_coverage
2020-10-02,2020-10-05,Financials,0.22500370370370368,3,5,0.6,18,0.3888888888888889,0.08333333333333336,0.5499999999999999,0,0.0,drop_from_daily_mean_and_report_coverage
2020-10-02,2020-10-05,Healthcare,-0.10145000000000001,4,5,0.8,6,0.2777777777777778,0.037037037037037056,0.7703703703703704,1,0.25,drop_from_daily_mean_and_report_coverage
2020-10-02,2020-10-05,Industrials,0.057825,2,5,0.4,3,0.5555555555555556,0.11111111111111116,0.35555555555555557,1,0.5,drop_from_daily_mean_and_report_coverage
2020-10-02,2020-10-05,Tech,0.16598666666666667,2,5,0.4,8,0.53125,0.0625,0.375,0,0.0,drop_from_daily_mean_and_report_coverage
2020-10-02,2020-10-05,Utilities,0.5106,3,5,0.6,3,0.3333333333333333,0.0,0.6,0,0.0,drop_from_daily_mean_and_report_coverage
2020-10-05,2020-10-06,Comm,0.12981250000000003,3,5,0.6,12,0.5,0.25,0.44999999999999996,1,0.3333333333333333,drop_from_daily_mean_and_report_coverage
2020-10-05,2020-10-06,Consumer,0.12436752380952383,5,5,1.0,24,0.21527777777777782,0.01909722222222226,0.9809027777777778,0,0.0,drop_from_daily_mean_and_report_coverage
2020-10-05,2020-10-06,Energy,0.16151645833333333,4,5,0.8,31,0.2799167533818938,0.03988900450919175,0.7680887963926466,0,0.0,drop_from_daily_mean_and_report_coverage
2020-10-05,2020-10-06,Financials,0.18571866666666664,5,5,1.0,14,0.2653061224489796,0.0816326530612245,0.9183673469387755,0,0.0,drop_from_daily_mean_and_report_coverage
2020-10-05,2020-10-06,Healthcare,0.08913222222222222,5,5,1.0,20,0.31500000000000006,0.14375000000000004,0.85625,0,0.0,drop_from_daily_mean_and_report_coverage
2020-10-05,2020-10-06,Industrials,0.15010619047619045,4,5,0.8,17,0.301038062283737,0.0680507497116493,0.7455594002306807,0,0.0,drop_from_daily_mean_and_report_coverage
2020-10-05,2020-10-06,Materials,0.14465,2,5,0.4,5,0.6800000000000002,0.3600000000000003,0.2559999999999999,1,0.5,drop_from_daily_mean_and_report_coverage
2020-10-05,2020-10-06,RealEstate,0.28595,2,5,0.4,2,0.5,0.0,0.4,1,0.5,drop_from_daily_mean_and_report_coverage
2020-10-05,2020-10-06,Tech,0.1720866666666667,3,5,0.6,7,0.5510204081632654,0.32653061224489804,0.40408163265306113,1,0.3333333333333333,drop_from_daily_mean_and_report_coverage
2020-10-05,2020-10-06,Utilities,0.6166375,2,5,0.4,5,0.6800000000000002,0.3600000000000003,0.2559999999999999,0,0.0,drop_from_daily_mean_and_report_coverage
2020-10-06,2020-10-07,Comm,0.09443750000000001,4,5,0.8,7,0.2653061224489796,0.020408163265306145,0.7836734693877552,1,0.25,drop_from_daily_mean_and_report_coverage
2020-10-06,2020-10-07,Consumer,0.17313444444444442,5,5,1.0,18,0.3271604938271605,0.1589506172839506,0.8410493827160495,1,0.2,drop_from_daily_mean_and_report_coverage
2020-10-06,2020-10-07,Energy,-0.015250000000000001,3,5,0.6,6,0.3888888888888889,0.08333333333333336,0.5499999999999999,1,0.3333333333333333,drop_from_daily_mean_and_report_coverage
2020-10-06,2020-10-07,Financials,0.25777083333333334,4,5,0.8,8,0.28125,0.041666666666666664,0.7666666666666667,0,0.0,drop_from_daily_mean_and_report_coverage
2020-10-06,2020-10-07,Healthcare,0.09261666666666667,4,5,0.8,8,0.3125,0.08333333333333333,0.7333333333333334,2,0.5,drop_from_daily_mean_and_report_coverage
2020-10-06,2020-10-07,Industrials,-0.010366666666666663,3,5,0.6,19,0.5013850415512464,0.2520775623268696,0.4487534626038782,1,0.3333333333333333,drop_from_daily_mean_and_report_coverage
2020-10-06,2020-10-07,RealEstate,0.4404,1,5,0.2,1,1.0,1.0,0.0,0,0.0,drop_from_daily_mean_and_report_coverage
2020-10-06,2020-10-07,Tech,-0.06944444444444443,3,5,0.6,7,0.346938775510204,0.02040816326530606,0.5877551020408164,1,0.3333333333333333,drop_from_daily_mean_and_report_coverage
2020-10-06,2020-10-07,Utilities,0.34676666666666667,3,5,0.6,5,0.3600000000000001,0.04000000000000017,0.5759999999999998,0,0.0,drop_from_daily_mean_and_report_coverage
2020-10-07,2020-10-08,Comm,0.3819,2,5,0.4,3,0.5555555555555556,0.11111111111111116,0.35555555555555557,0,0.0,drop_from_daily_mean_and_report_coverage
2020-10-07,2020-10-08,Consumer,0.07307357142857143,4,5,0.8,17,0.314878892733564,0.08650519031141868,0.7307958477508651,1,0.25,drop_from_daily_mean_and_report_coverage
2020-10-07,2020-10-08,Energy,0.05786000000000001,2,5,0.4,6,0.7222222222222223,0.44444444444444464,0.22222222222222215,0,0.0,drop_from_daily_mean_and_report_coverage
2020-10-07,2020-10-08,Financials,0.16040666666666667,3,5,0.6,12,0.3472222222222222,0.02083333333333334,0.5874999999999999,0,0.0,drop_from_daily_mean_and_report_coverage
2020-10-07,2020-10-08,Healthcare,0.20815595238095239,4,5,0.8,15,0.33333333333333337,0.11111111111111116,0.7111111111111111,0,0.0,drop_from_daily_mean_and_report_coverage
2020-10-07,2020-10-08,Industrials,0.040188888888888885,2,5,0.4,12,0.625,0.25,0.30000000000000004,0,0.0,drop_from_daily_mean_and_report_coverage
2020-10-07,2020-10-08,Materials,0.0,1,5,0.2,1,1.0,1.0,0.0,1,1.0,drop_from_daily_mean_and_report_coverage
2020-10-07,2020-10-08,Tech,0.33195,4,5,0.8,8,0.28125,0.041666666666666664,0.7666666666666667,0,0.0,drop_from_daily_mean_and_report_coverage
2020-10-07,2020-10-08,Utilities,0.22766666666666668,3,5,0.6,4,0.375,0.06250000000000001,0.5625,0,0.0,drop_from_daily_mean_and_report_coverage
